id,sku,product_name,price,original_price,discount,discount_rate,rating_average,review_count,quantity_sold_value,inventory_status,inventory_type,brand_id,brand_name,brand_slug,seller_id,seller_name,seller_store_id,category_id,category_name,snapshot_date,has_sold,quantity_sold_value_filled,possibly_delisted,reference_price,discount_rate_calc,discount_rate_diff,discount_rate_mismatch,price_bucket,discount_bucket,subcategory_proxy,crawled_review_count
273929369,6322227682673,MÁY XAY THỊT ĐA NĂNG CỐI INOX DUNG TÍCH 2 LÍT,195000,195000,0,0,0.0,0,7.0,available,instock,4820811,PEAFLO,peaflo,115414.0,Gold,106729.0,1882.0,Điện Gia Dụng,2026-08-15,True,7.0,False,195000,0.0,0.0,False,100-300k,0%,Máy xay,0
273931220,7098736267799,Máy làm sữa hạt mini Kalpen H3 H4 dung tích 1000ml công suất 1150W menu 12 chương trình chuẩn Đức - Hàng chính hãng,1499000,1499000,0,0,0.0,0,1.0,available,backorder,5043913,kalpen,kalpen,125683.0,M2P Shop,116136.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1499000,0.0,0.0,False,700k-1.5tr,0%,Máy làm sữa hạt,0
273959385,1666417721712,Nồi Cơm Điện Mishio MK233 size 0.8L nấu cơm ngon - Hàng chính hãng,679000,679000,0,0,4.8,9,30.0,available,backorder,51325,Mishio,mishio,160749.0,Mishio Kachi Official,148018.0,1882.0,Điện Gia Dụng,2026-08-15,True,30.0,False,679000,0.0,0.0,False,300-700k,0%,Nồi cơm điện,9
273985752,1737553615011,"Máy Pha Cà Phê Espresso PCF05 chuyên nghiệp họng pha kim loại 58mm thương mại, tùy chỉnh cafe DIY tự động toàn diện, hàng chính hãng",6590000,6590000,0,0,5.0,1,,available,backorder,8095661,HIGH TECH GATE,high-tech-gate,179711.0,ĐIỆN MÁY HTG,166747.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,6590000,0.0,0.0,False,>1.5tr,0%,Máy pha cà phê,1
273991866,8841785389800,"Máy đánh trứng cầm tay Bear DDQ-B01F7 - 5 mức độ, Chống rung - Bảo hành 18 tháng, Hàng chính hãng",451000,595000,144000,24,0.0,0,,available,backorder,198523,Bear,bear,236185.0,Minhlam Store,223217.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,595000,24.201680672268907,0.20168067226890685,False,300-700k,20-30%,Máy đánh trứng,0
274021615,2028319889853,Máy xay nấu đa năng Bluestone BLB-6033 - Hàng chính hãng,2899000,2899000,0,0,0.0,0,,available,backorder,18977,Bluestone,bluestone,162514.0,Long Hưng Official Store,149585.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2899000,0.0,0.0,False,>1.5tr,0%,Máy xay,0
274069716,4691261168108,Nồi áp suất điện tử Elmich PCE-8571 - Hàng chính hãng,1800000,2301000,501000,22,4.0,13,67.0,available,instock,31627,Elmich,elmich,1.0,Tiki Trading,40395.0,1894.0,Nồi áp suất điện,2026-08-15,True,67.0,False,2301000,21.773142112125164,0.22685788787483574,False,>1.5tr,20-30%,Nồi áp suất,13
274096294,7502991891410,Máy sấy bát diệt khuẩn UV Kalpen DD99 dung tích 58L chuẩn Đức - Hàng chính hãng,2899000,2899000,0,0,4.0,1,6.0,available,backorder,5043913,kalpen,kalpen,125683.0,M2P Shop,116136.0,1882.0,Điện Gia Dụng,2026-08-15,True,6.0,False,2899000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,1
274107123,6580385328987,Nồi chiên không dầu điện tử Philips HD9285/90 Size XXL Wifi Connected - Hàng Chính Hãng,6990000,6990000,0,0,0.0,0,,available,instock,19018,Philips,philips,138278.0,AM MART,127693.0,2.0,Root,2026-08-15,False,0.0,False,6990000,0.0,0.0,False,>1.5tr,0%,Nồi chiên không dầu,0
274124083,9852657894920,Bếp từ Nagakawa NAG0704 hàng chính hãng ,1114000,1114000,0,0,0.0,0,,available,backorder,110935,Nagakawa,nagakawa,351293.0,ĐiệnMáyPhúcHưng,339001.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1114000,0.0,0.0,False,700k-1.5tr,0%,Bếp điện/từ,0
274145160,4565118772060,"Bếp từ đơn Midea MIC 221 2200W mặt kính pha lê sang trọng, công nghệ từ trường 3D, mâm nhiệt lớn làm nóng trong 5s, cảm ứng hiện đại, có hẹn giờ, tự ngắt khi bỏ nồi, bảo vệ quá nhiệt (TẶNG NỒI LẨU) - Hàng chính hãng",1248520,1274000,25480,2,5.0,1,1.0,available,backorder,21541,Midea,midea,173338.0,SMARTWATCH,160374.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1274000,2.0,0.0,False,700k-1.5tr,0-10%,Nồi lẩu điện,1
274159835,1253614748492,"Nồi Cơm Điện Lock&Lock Bianco Nemo Rice Cooker 1.2L EJR384IVY  6 Chế Độ, Giữ Ấm 24h, màn hình LCD - Hàng Chính Hãng",1754000,2550000,796000,31,0.0,0,3.0,available,backorder,48077,LocknLock,locknlock,195742.0,Điện Máy Vymart,182775.0,1882.0,Điện Gia Dụng,2026-08-15,True,3.0,False,2550000,31.215686274509803,0.21568627450980316,False,>1.5tr,30-50%,Nồi cơm điện,0
274252396,1690518699700,[CỬA HÀNG CHÍNH HÃNG] Máy làm kem tươi cao cấp 2 máy nén dạng bàn,66000000,66000000,0,0,0.0,0,,available,backorder,637923,Fushimavina,fushimavina,351921.0,Fushima Vina,339629.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,66000000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274323755,4721601573450,Lò vi sóng có nướng Sharp R-G251TV-SL 25 lít - Hàng chính hãng - Bảo hành 12 tháng,2599000,3290000,691000,21,0.0,0,1.0,available,backorder,19912,Sharp,sharp,345161.0,Gia Dụng Lạc Khải,332870.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,3290000,21.003039513677813,0.003039513677812522,False,>1.5tr,20-30%,Lò vi sóng/nướng,0
274324223,8015702823482,Lò vi sóng cơ không nướng Sharp R-211TV-BK 21 lít - Hàng chính hãng - Bảo hành 12 tháng,1819000,2290000,471000,21,5.0,1,5.0,available,backorder,19912,Sharp,sharp,345161.0,Gia Dụng Lạc Khải,332870.0,1882.0,Điện Gia Dụng,2026-08-15,True,5.0,False,2290000,20.56768558951965,0.43231441048034824,False,>1.5tr,20-30%,Lò vi sóng/nướng,1
274328210,3758661933925,Lò vi sóng có nướng Sharp R-G211TV-BK 21 lít - Hàng chính hãng - Bảo hành 12 tháng,2179000,2690000,511000,19,5.0,1,2.0,available,backorder,19912,Sharp,sharp,345161.0,Gia Dụng Lạc Khải,332870.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,2690000,18.996282527881043,0.0037174721189572324,False,>1.5tr,10-20%,Lò vi sóng/nướng,1
274363974,1223597982611,Nồi hấp điện đa năng Bear SB-NH12L - Hàng chính hãng - Chỉ giao HCM,1550000,1550000,0,0,0.0,0,1.0,available,backorder,198523,Bear,bear,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1550000,0.0,0.0,False,>1.5tr,0%,Nồi/Chảo (khác),0
274401046,1422488949754,Máy ép trái cây LJ-80 - Hàng Chính Hãng,26862000,26862000,0,0,0.0,0,,available,backorder,718215,Lamaca,lamaca,19606.0,Siêu thị máy pha cà phê,19101.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,26862000,0.0,0.0,False,>1.5tr,0%,Máy ép,0
274401713,7169592558416,Máy pha cà phê hàng chính hãng Beko CEP5152B,2690000,2690000,0,0,0.0,0,,available,backorder,74591,Beko,beko,202074.0,Homecoffee Yêu chất cà phê,189107.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2690000,0.0,0.0,False,>1.5tr,0%,Máy pha cà phê,0
274401966,1344751810577,Nồi nấu chậm Bennix Thái Lan BN-68KC-G dung tích 3L nắp kính - Hàng chính hãng,1450000,1450000,0,0,0.0,0,,available,backorder,421431,Bennix,bennix,125683.0,M2P Shop,116136.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1450000,0.0,0.0,False,700k-1.5tr,0%,Nồi/Chảo (khác),0
274429670,3893650866331,"Máy rã đông thực phẩm lạnh 4 trong 1 dung tích lớn, Máy tiệt trùng, khử trùng rau củ quả - Hàng Chính Hãng",499000,499000,0,0,0.0,0,10.0,available,backorder,5351035,FTAKY,ftaky,57800.0,Siêu Thị NaNo,54661.0,1882.0,Điện Gia Dụng,2026-08-15,True,10.0,False,499000,0.0,0.0,False,300-700k,0%,Khác / Chưa phân loại,0
274453833,7964178307710,"PRC-12SLJT_W Nồi cơm điện Korea King (có chức năng tách đường, dung tích 1.2L, công suất 400 W, mặt kính trắng)-Hàng chính hãng",2700000,2700000,0,0,0.0,0,,available,backorder,19765,Korea King,korea-king,187653.0,Korea King Official Store,174687.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2700000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
274460418,8953075745239,"Máy ép chậm trái cây Masuto MS Healthy ép nguyên quả kiệt bã dung tích 0,6l, Ép hoa quả, làm nước detox, làm kem - Hàng chính hãng",1764000,1764000,0,0,0.0,0,2.0,available,backorder,545391,Masuto,masuto,173338.0,SMARTWATCH,160374.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,1764000,0.0,0.0,False,>1.5tr,0%,Máy ép,0
274541112,3664563904753,"Máy Đánh Trứng, Tạo Bọt MIxer Mini Cầm Tay 3 Tốc Độ Dùng Pin - Giao Màu Ngẫu Nhiên",135000,135000,0,0,4.2,12,129.0,available,instock,4820811,PEAFLO,peaflo,115414.0,Gold,106729.0,1882.0,Điện Gia Dụng,2026-08-15,True,129.0,False,135000,0.0,0.0,False,100-300k,0%,Máy đánh trứng,12
274541135,7412283967097,"Máy Đánh Trứng, Đánh Sữa Và Tạo Bọt Cafe Cầm Tay Di Động 3 Tốc Độ Sử Dụng Pin Sạc Cao Cấp - Giao màu ngẫu nhiên",139000,139000,0,0,4.5,45,427.0,available,instock,4820811,PEAFLO,peaflo,108828.0,Tiện ích 1708,100733.0,1882.0,Điện Gia Dụng,2026-08-15,True,427.0,False,139000,0.0,0.0,False,100-300k,0%,Máy đánh trứng,45
274566979,1579839025672,Nồi cơm cao tần Tefal 1.8 lít RK818A68 - Hàng Chính Hãng - Bảo Hành 12 Tháng,2990000,2990000,0,0,0.0,0,,available,backorder,19813,Tefal,tefal,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2990000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
274573227,4211121116252,Máy xay sinh tố chân không 3 trong 1 Kuvings SV-400MB (1.55L) - Hàng chính hãng,11299000,17990000,6691000,37,0.0,0,,available,backorder,41435,Kuvings,kuvings,78755.0,Bepnhatoi,73403.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,17990000,37.1928849360756,0.19288493607560042,False,>1.5tr,30-50%,Máy xay,0
274573315,3352468517538,Máy xay sinh tố chạy pin 400ml Mishio MK371 cầm tay mang đi mọi nơi dễ dàng - Hàng chính hãng,399000,399000,0,0,5.0,1,7.0,available,backorder,51325,Mishio,mishio,160749.0,Mishio Kachi Official,148018.0,1882.0,Điện Gia Dụng,2026-08-15,True,7.0,False,399000,0.0,0.0,False,300-700k,0%,Máy xay,1
274588048,7393450052044,Máy xay đa năng SILVERCREST Hàng chính hãng,1790000,1790000,0,0,0.0,0,1.0,available,backorder,157145,Silvercrest,silvercrest,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1790000,0.0,0.0,False,>1.5tr,0%,Máy xay,0
274595832,1910700334682,Máy xay sinh tố Braun JB1050BK - Hàng chính hãng,1490000,1490000,0,0,0.0,0,,available,backorder,48649,Braun,braun,162514.0,Long Hưng Official Store,149585.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1490000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,0
274604246,3811761279641,LÒ HẤP NƯỚNG TOSHIBA 20 LÍT MS3-STQ20SE-BK - Hàng chính hãng,6599000,6599000,0,0,0.0,0,1.0,available,backorder,18634,Toshiba,toshiba,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,6599000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274618109,6925411562928,Máy vắt cam Philips HR2738/00 - Hàng chính hãng,1190000,1190000,0,0,0.0,0,1.0,available,backorder,19018,Philips,philips,162514.0,Long Hưng Official Store,149585.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1190000,0.0,0.0,False,700k-1.5tr,0%,Khác / Chưa phân loại,0
274634466,6527161730764,[HÀNG CHÍNH HÃNG] Tủ sấy bát Viner 1 cánh 1 lớp,13800000,13800000,0,0,0.0,0,,available,backorder,7878607,VinER,viner,310017.0,Viner,297579.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,13800000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274635748,1011258919567,Vỉ nướng điện Zojirushi EA-KFQ20-BA Hàng chính hãng,4500000,4500000,0,0,0.0,0,,available,backorder,40722,Zojirushi,zojirushi,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,4500000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274668331,1768129408847,Lò vi sóng Sharp 32 lít R-C932XVN-BST-Hàng chính hãng,5027000,5027000,0,0,0.0,0,,available,backorder,19912,Sharp,sharp,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,5027000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
274668440,5428844497134,Lò vi sóng Toshiba 23 lít ER-SS23(W1)VN-Hàng chính hãng,2275000,2275000,0,0,0.0,0,,available,backorder,18634,Toshiba,toshiba,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2275000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
274668585,8038054690668,Lò Vi Sóng Toshiba MWP-MM20P(WH)-Hàng chính hãng,1990000,1990000,0,0,0.0,0,,available,backorder,18634,Toshiba,toshiba,292953.0,ĐIỆN MÁY TẤN TÀI,280276.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1990000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
274668735,6070519243300,Lò vi sóng Toshiba 20 lít ER-SM20(W1)VN-Hàng chính hãng,1779000,1779000,0,0,0.0,0,,available,backorder,18634,Toshiba,toshiba,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1779000,0.0,0.0,False,>1.5tr,0%,Lò vi sóng/nướng,0
274669590,7480999335771,Máy ép trái cây Philips HR1811/71-Hàng chính hãng,1235000,1235000,0,0,0.0,0,,available,backorder,19018,Philips,philips,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1235000,0.0,0.0,False,700k-1.5tr,0%,Máy ép,0
274679207,9806134272126,Nồi cơm điện nắp rời Alaska 1.5 lít CR-15-Hàng chính hãng,658000,658000,0,0,0.0,0,,available,backorder,22042,Alaska,alaska,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,658000,0.0,0.0,False,300-700k,0%,Nồi cơm điện,0
274679625,8148009781508,NỒI CƠM ĐIỆN TỬ TIGER 1.0L JBX-A10W-Hàng chính hãng,2206000,2206000,0,0,0.0,0,,available,backorder,79440,Tiger,tiger,2716.0,dienmaysaigon.com,2671.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2206000,0.0,0.0,False,>1.5tr,0%,Nồi cơm điện,0
274686354,7560396434234,"Máy Làm Sữa Hạt Đa Năng BlueStone BLB-6028 -1,75 Lít - (900-1000W) -11 Chương trình - Lưỡi 6 cánh - Bảo hành 24 tháng - Hàng chính hãng",1597000,2790000,1193000,43,5.0,5,12.0,available,instock,18977,Bluestone,bluestone,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,12.0,False,2790000,42.75985663082437,0.24014336917562673,False,>1.5tr,30-50%,Máy làm sữa hạt,7
274686485,7792329283481,"Máy Làm Sữa Hạt Đa Năng BlueStone BLB-6029 -1,75 Lít - (900W) - 8 Chương trình - Lưỡi 6 cánh - Bảo hành 24 tháng - Hàng chính hãng",2299000,3099000,800000,26,0.0,0,,available,backorder,18977,Bluestone,bluestone,253296.0,BLUESTONE OFFICIAL STORE,240328.0,2025.0,Máy làm sữa đậu nành,2026-08-15,False,0.0,False,3099000,25.81477896095515,0.1852210390448512,False,>1.5tr,20-30%,Máy làm sữa hạt,0
274719109,5614217850184,"Máy làm đá viên siêu tốc, chỉ trong 6 phút thương hiệu Nga cao cấp DSP KD8001 - Hàng Nhập Khẩu",2009000,2009000,0,0,0.0,0,1.0,available,backorder,583007,DSP,dsp,112115.0,TỔNG KHO ĐIỆN MÁY - GIA DỤNG,103730.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,2009000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274719497,4777645958950,Máy làm đá viên siêu tốc chỉ trong 6 phút thương hiệu cao cấp DSP KD8001 - Hàng Chính Hãng,2009000,2009000,0,0,0.0,0,1.0,available,backorder,583007,DSP,dsp,256950.0,THẾ GIỚI ĐIỆN MÁY GIA DỤNG,243982.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,2009000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274728176,9919507266532,"Máy ép dầu thực vật chuyên nghiệp nâng cấp hoàn toàn, dùng trong gia đình hoặc nhà hàng, khách sạn. Thương hiệu Mỹ cao cấp Septree - T3. HÀNG CHÍNH HÃNG",10599000,10599000,0,0,0.0,0,,available,backorder,234389,Septree,septree,208147.0,SIÊU THỊ ĐIỆN MÁY GIA DỤNG,195179.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,10599000,0.0,0.0,False,>1.5tr,0%,Máy ép,0
274735711,3892398864976,Máy Làm Sữa Hạt 2GOOD Sona I8 Chuyên Dụng Tự Động 100% - Thương Hiệu Malaysia Tự Vệ Sinh Gồm Nhiều Chế Độ Nấu Dung Tích 1.2 Lít Công Suất 1000 W - Hàng Chính Hãng,3407000,5500000,2093000,38,0.0,0,1.0,available,backorder,212371,2Good,2good,195742.0,Điện Máy Vymart,182775.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,5500000,38.054545454545455,0.054545454545454675,False,>1.5tr,30-50%,Máy làm sữa hạt,0
274735759,5765560118439,Bình Thủy Điện Giữ Nhiệt Thông Minh Bear SB-BTD5L Khử Clo Dung Tích 5 Lít Công Suất 1350 W - Hàng Chính Hãng,1790000,1790000,0,0,0.0,0,1.0,available,backorder,198523,Bear,bear,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1790000,0.0,0.0,False,>1.5tr,0%,Bình giữ nhiệt,0
274754046,2102814206334,MÁY LUỘC TRỨNG WMF STELIO EIERKOCHER Hàng chính hãng,1990000,1990000,0,0,0.0,0,2.0,available,backorder,247725,WMF,wmf,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,1990000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274760279,3110814131595,BẾP GAS ĐÔI MẶT KÍNH CAO CẤP WINDO - 962GL- Hàng Chính Hãng,649000,649000,0,0,0.0,0,,available,backorder,531635,WINDO,windo,69337.0,Home Star Store,64779.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,649000,0.0,0.0,False,300-700k,0%,Bếp điện/từ,0
274760298,5146079048450,BẾP GAS ĐÔI MẶT KÍNH CAO CẤP WINDO - 678GL- Hàng Chính Hãng,659000,659000,0,0,0.0,0,,available,backorder,531635,WINDO,windo,69337.0,Home Star Store,64779.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,659000,0.0,0.0,False,300-700k,0%,Bếp điện/từ,0
274770218,6858683241615,Máy Làm Sữa Hạt SEKA SK320 PRO - Hàng Chính Hãng,572000,1000000,428000,43,0.0,0,6.0,available,backorder,632677,SEKA,seka,195742.0,Điện Máy Vymart,182775.0,1882.0,Điện Gia Dụng,2026-08-15,True,6.0,False,1000000,42.8,0.20000000000000284,False,300-700k,30-50%,Máy làm sữa hạt,0
274780980,9325823663877,"MÁY XAY THỊT WMF KULT X, HÀNG ĐỨC Hàng chính hãng",1550000,1550000,0,0,0.0,0,3.0,available,backorder,247725,WMF,wmf,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,3.0,False,1550000,0.0,0.0,False,>1.5tr,0%,Máy xay,0
274792804,7703934416945,Máy Xay Mini Russell Hobbs Desire 24660-56 200W 1L Màu Đỏ Nhập Đức Hàng Chính Hãng,1290000,1290000,0,0,0.0,0,3.0,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,3.0,False,1290000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,0
274792966,2201205234311,MÁY NƯỚNG BÁNH MÌ Russell Hobbs 26431-56 NHập Đức Hàng Chính hãng,3490000,3490000,0,0,0.0,0,1.0,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,3490000,0.0,0.0,False,>1.5tr,0%,Khác / Chưa phân loại,0
274792988,7679738421821,Ấm Siêu Tốc Russell Hobbs Distinctions 26421-70 Nhập Đức Hàng Chính Hãng,2790000,2790000,0,0,0.0,0,,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2790000,0.0,0.0,False,>1.5tr,0%,Ấm đun nước/Bình siêu tốc,0
274793000,1877656037176,Bình đun siêu tốc Philips 1.7 lít HD9395/90 - Hàng chính hãng,892333,1399000,506667,36,4.5,13,67.0,available,instock,19018,Philips,philips,1.0,Tiki Trading,40395.0,1882.0,Điện Gia Dụng,2026-08-15,True,67.0,False,1399000,36.216368834882054,0.21636883488205427,False,700k-1.5tr,30-50%,Ấm đun nước/Bình siêu tốc,15
274793028,9039552764735,NỒI HẤP ĐIỆN ĐA NĂNG Russell Hobbs 19270-56 Nhập Đức Hàng Chính Hãng,2490000,2490000,0,0,4.3,3,11.0,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,11.0,False,2490000,0.0,0.0,False,>1.5tr,0%,Nồi/Chảo (khác),3
274793176,7563051831399,Máy pha cafe nhỏ giọt Russell Hobbs 25610-56 Hàng Chính Hãng,7990000,7990000,0,0,0.0,0,2.0,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,7990000,0.0,0.0,False,>1.5tr,0%,Máy pha cà phê,0
274796764,5291587380454,"NỒI NẤU CHẬM RUSSELL HOBBS 3,5 LIT - CHALKBOARD Nhập Đức Hàng chính hãng",2490000,2490000,0,0,0.0,0,8.0,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,8.0,False,2490000,0.0,0.0,False,>1.5tr,0%,Nồi/Chảo (khác),0
274796834,8689844867497,Ấm đun siêu tốc mini Russell Hobbs 24994-70 Colours Plus+ Nhập Đức Hàng Chính Hãng,2090000,2090000,0,0,0.0,0,,available,backorder,40587,RUSSELL HOBBS,russell-hobbs,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,2090000,0.0,0.0,False,>1.5tr,0%,Ấm đun nước/Bình siêu tốc,0
274797687,4808499197234,Nồi cơm điện Sunhouse SHD8611R 1.8 Lít- Hàng chính hãng,725000,725000,0,0,0.0,0,1.0,available,backorder,41048,Sunhouse,sunhouse,261657.0,giadung 01 store,248697.0,2.0,Root,2026-08-15,True,1.0,False,725000,0.0,0.0,False,700k-1.5tr,0%,Khác / Chưa phân loại,0
274801306,6708176892513,Nồi cơm điện tử đa năng 3L Bear SB-NC30B - Hàng chính hãng,1051000,1890000,839000,44,5.0,3,11.0,available,instock,198523,Bear,bear,1.0,Tiki Trading,40395.0,2.0,Root,2026-08-15,True,11.0,False,1890000,44.39153439153439,0.3915343915343925,False,700k-1.5tr,30-50%,Nồi cơm điện,3
274851787,1521878953537,Bếp điện từ Smaragd MUNICH Hàng chính hãng,3990000,3990000,0,0,0.0,0,1.0,available,backorder,510565,Smaragd,smaragd,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,3990000,0.0,0.0,False,>1.5tr,0%,Bếp điện/từ,0
274851845,6061951126209,BẾP ĐIỆN TỪ SMARAGD HANOVER Hàng chính hãng,5990000,5990000,0,0,0.0,0,,available,backorder,510565,Smaragd,smaragd,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,5990000,0.0,0.0,False,>1.5tr,0%,Bếp điện/từ,0
274854258,7006565599783,Bếp từ đơn KAFF KF-330I (2200W) - Hàng chính hãng,3080000,3080000,0,0,0.0,0,,available,backorder,154221,KAFF,kaff,296453.0,KAFF Official,283798.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,3080000,0.0,0.0,False,>1.5tr,0%,Bếp điện/từ,0
274863970,2970509633935,Máy nướng bánh mỳ Taurus My Toast II Legend Hàng chính hãng,1190000,1190000,0,0,5.0,1,1.0,available,backorder,279507,Taurus,taurus,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,1.0,False,1190000,0.0,0.0,False,700k-1.5tr,0%,Khác / Chưa phân loại,1
274868028,7858005995890,"Máy xay đá bào, đá tuyết mịn 4 lưỡi, 2 nắp Mitomo MBD - 500 MAX HÀNG CHÍNH HÃNG - BẢO HÀNH 3 NĂM",1359000,1359000,0,0,4.0,2,3.0,available,backorder,5191837,Mitomo,mitomo,123800.0,MITOMO ELECTRONIC,114406.0,1882.0,Điện Gia Dụng,2026-08-15,True,3.0,False,1359000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,2
274869944,5159273336028,Nồi hấp đa năng  Bear SB-NH12L-12L - Hàng chính hãng,1690000,1690000,0,0,0.0,0,,available,backorder,198523,Bear,bear,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1690000,0.0,0.0,False,>1.5tr,0%,Nồi/Chảo (khác),0
274878545,6365259864599,Máy đánh trứng Taurus công suất 500W Hàng chính hãng,990000,990000,0,0,0.0,0,2.0,available,backorder,279507,Taurus,taurus,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,True,2.0,False,990000,0.0,0.0,False,700k-1.5tr,0%,Máy đánh trứng,0
274879792,1630869119626,Máy Xay Sinh Tố Cầm Tay Taurus BAPI 1000 ROCKET PLUS Hàng chính hãng,1490000,1490000,0,0,0.0,0,,available,backorder,279507,Taurus,taurus,20256.0,Telovietnam,19746.0,1882.0,Điện Gia Dụng,2026-08-15,False,0.0,False,1490000,0.0,0.0,False,700k-1.5tr,0%,Máy xay,0
